3,3,3,3,3,3,3,3,3,7,7,3,3,6,6,6,6,3,3,3,3,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,6,6,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,7,3,3,3,4,3,6,3,3,3,7,7,7,3,3,3,3,3,3,3,3,3,3,3,3,7,3,6,6,3,3,3,3,3,3,5,3,3,4,4,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,7,7,7,7,3,3,4,4,3,6,3,3,3,7,3,3,3,3,3,4,3,4,3,3,3,3,3,3,7,3,6,6,3,3,3,3,3,3,5,3,3,4,4,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,7,7,3,3,3,3,4,4,3,3,3,3,3,3,7,3,3,3,6,4,4,4,4,3,3,3,3,3,3,7,3,3,6,6,3,3,3,3,3,5,3,3,4,4,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,7,3,3,4,4,3,3,3,3,3,3,8,3,7,3,3,6,6,4,4,4,3,3,3,3,3,3,3,7,3,3,6,6,3,3,3,3,3,5,3,3,4,3,3,3,3,3,3,3,3,3,3,3
3,3,3,6,3,3,3,7,3,3,3,3,3,3,3,3,3,3,3,7,7,3,3,6,6,3,3,3,3,3,3,3,3,3,3,7,3,3,6,6,6,3,3,3,3,5,3,3,4,3,3,3,3,3,3,3,3,3,3,3
3,3,3,6,3,3,3,7,3,3,3,3,3,3,3,3,3,3,3,7,3,3,3,6,6,3,3,3,3,3,3,3,3,3,3,7,3,3,6,6,6,3,3,3,3,5,3,3,4,4,3,3,3,3,3,3,3,3,3,3
3,3,3,6,6,3,3,7,7,3,3,8,3,3,3,7,7,7,7,7,3,3,3,6,6,3,3,3,3,3,3,3,3,3,3,7,3,3,6,3,3,3,3,3,3,5,3,4,4,4,4,3,3,3,3,3,3,3,3,3
3,3,3,6,6,3,3,3,7,7,7,7,7,7,7,3,8,8,3,3,3,3,3,6,6,6,3,3,3,3,3,3,3,3,3,7,3,3,6,3,3,3,3,3,3,5,3,4,4,4,4,3,3,3,3,3,3,3,3,3
3,3,3,6,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,3,3,3,3,3,3,3,3,3,3,7,3,3,6,3,3,3,3,5,5,3,3,4,4,4,3,3,3,3,3,3,3,3,3
3,3,3,6,6,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,3,3,3,3,3,3,3,3,3,3,3,7,3,3,3,3,3,3,3,5,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3
3,3,3,3,6,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,3,3,3,3,3,3,3,3,3,3,3,3,7,3,3,3,3,3,3,3,5,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,3,3,3,3,3,3,3,3,3,3,3,3,3,7,8,3,3,3,3,3,3,5,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,3,3,3,3,3,3,3,5,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,7,3,3,3,3,3,3,3,5,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,8,3,7,3,8,8,3,3,3,3,5,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,7,3,3,3,3,3,3,3,5,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,7,3,3,3,3,3,3,3,5,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,7,8,3,3,3,3,3,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,7,7,7,7,7,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,3,3,3,3,3,3,3,3,3,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,8,3,3,7,3,3,3,3,3,3,3,3,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,7,7,7,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,3,3,3,3,3,3,3,5,5,5,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,2,5,5,5,5,5,5,5,5,3,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,5,5,5,3,3,3,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
